v7_job_id,design_cell_id,execution_order,panel,scene_id,domain,condition,profile_code,profile,image_variant,image_path,image_sha256,system_prompt_path,system_prompt_sha256,task_prompt_path,task_prompt_sha256,repetition,task_family,designated_organization,designated_output_key,x_benefit_units,y_benefit_units,efficiency_penalty_percent,provider,model_id,temperature,candidate_count,thinking_level,response_mode,execution_seed
V7_0056,V7CELL_019,164,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0136,V7CELL_046,165,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0200,V7CELL_067,166,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,A,neutral,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0198,V7CELL_066,167,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,C,generalized,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0153,V7CELL_051,168,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,B,cue_bound,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0148,V7CELL_050,169,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,A,neutral,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0010,V7CELL_004,170,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0018,V7CELL_006,171,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0054,V7CELL_018,172,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0160,V7CELL_054,173,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0012,V7CELL_004,174,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0081,V7CELL_027,175,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0041,V7CELL_014,176,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0209,V7CELL_070,177,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0167,V7CELL_056,178,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,A,neutral,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0009,V7CELL_003,179,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0137,V7CELL_046,180,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0080,V7CELL_027,181,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0072,V7CELL_024,182,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0006,V7CELL_002,183,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,A,neutral,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0037,V7CELL_013,184,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0029,V7CELL_010,185,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0106,V7CELL_036,186,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0216,V7CELL_072,187,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,C,generalized,modified,data/images/heldout/modified/heldout_12_distractor_clear.jpg,ba8e66becfb8c0569302f538444c627b078e331107cdad21397b10fd619fba5e,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0075,V7CELL_025,188,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0089,V7CELL_030,189,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0163,V7CELL_055,190,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,A,neutral,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0172,V7CELL_058,191,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0046,V7CELL_016,192,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0098,V7CELL_033,193,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,B,cue_bound,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0034,V7CELL_012,194,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0057,V7CELL_019,195,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0016,V7CELL_006,196,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,C,generalized,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0051,V7CELL_017,197,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,C,generalized,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0205,V7CELL_069,198,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0119,V7CELL_040,199,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,B,cue_bound,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0084,V7CELL_028,200,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,B,cue_bound,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,3,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0125,V7CELL_042,201,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,C,generalized,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v7_cross_task_validity/prompts/system_generalized.txt,f3664f73e06d92df28878a639228125e684e0ac50b9fadb6d2f037dc3adf012a,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0092,V7CELL_031,202,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,A,neutral,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0169,V7CELL_057,203,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,B,cue_bound,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v7_cross_task_validity/prompts/system_cue_bound.txt,e13bd1e46d1dba23a5c8bd5c7a0bfdd21db48019b81e76e1b4a513ad5f72a0d9,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,1,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
V7_0038,V7CELL_013,204,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,A,neutral,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,experiments/v7_cross_task_validity/prompts/system_neutral.txt,46d7a2338197f61a404323a95e65c2191372d304d1b1c387fac8bf82f27d18db,experiments/v7_cross_task_validity/prompts/task_binary_contract.txt,4bb59a5a2bf8ae89b9b919dd0345ec4bff8c82901f1f526b3810757632d6bcf5,2,binary_indivisible_contract,X,choice,80,100,20,google_genai,gemini-3-flash-preview,1.0,1,minimal,json_object,20260816
