job_id,scene_id,panel,domain,condition,profile,system_prompt_path,image_variant,image_path,image_sha256,cost_level,x_efficiency,y_efficiency,efficiency_penalty_percent,task_prompt_path,task_prompt_sha256,system_prompt_sha256,repetition,v5_job_id,robustness_variant,v5_profile,v5_system_prompt_path,v5_task_prompt_path,designated_organization,designated_output_key,source_v4_job_id
v4_0242,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0041,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0242
v4_0243,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0042,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0243
v4_0259,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0043,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0259
v4_0260,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0044,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0260
v4_0261,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0045,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0261
v4_0277,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0046,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0277
v4_0278,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0047,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0278
v4_0279,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0048,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0279
v4_0295,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0049,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0295
v4_0296,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0050,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0296
v4_0297,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_03_clean.jpg,f00311f5ddf53e8c00034e50edc09b1482d0faaa9e283040c721b86f80031d29,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0051,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0297
v4_0313,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0052,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0313
v4_0314,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0053,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0314
v4_0315,heldout_03,v3_heldout_fixed_panel,food_bank,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0054,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0315
v4_0331,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0055,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0331
v4_0332,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0056,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0332
v4_0333,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0057,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0333
v4_0349,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0058,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0349
v4_0350,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0059,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0350
v4_0351,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0060,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0351
v4_0367,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0061,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0367
v4_0368,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0062,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0368
v4_0369,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0063,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0369
v4_0385,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,1,V5_0064,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0385
v4_0386,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,2,V5_0065,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0386
v4_0387,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,cue_bound,prompts/system_cue_bound.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,3,V5_0066,P0,cue_bound,experiments/v5_robustness/prompts/P0/system_cue_bound.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0387
v4_0403,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0067,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0403
v4_0404,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0068,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0404
v4_0405,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0069,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0405
v4_0421,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,1,V5_0070,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0421
v4_0422,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,2,V5_0071,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0422
v4_0423,heldout_04,v3_heldout_fixed_panel,coastal_monitoring,target_clear,generalized,prompts/system_generalized.txt,modified,data/images/heldout/modified/heldout_04_target_clear.jpg,f6ebe321e4bcef0af98eb6499b2c392307067ecfe5a79fbd648cea8251e04d4c,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,3,V5_0072,P0,generalized,experiments/v5_robustness/prompts/P0/system_generalized.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0423
v4_0439,heldout_05,v3_heldout_fixed_panel,transit_depot,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0073,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0439
v4_0440,heldout_05,v3_heldout_fixed_panel,transit_depot,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0074,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0440
v4_0441,heldout_05,v3_heldout_fixed_panel,transit_depot,target_clear,neutral,prompts/system_neutral.txt,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,3,V5_0075,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0441
v4_0457,heldout_05,v3_heldout_fixed_panel,transit_depot,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,1,V5_0076,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0457
v4_0458,heldout_05,v3_heldout_fixed_panel,transit_depot,target_clear,neutral,prompts/system_neutral.txt,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,3,0.80,1.00,20,experiments/v4_cost_response/prompts/task_cost_x_0_80.txt,0ce5abc89cfa84d813d9e0550a597a21cb2fef8c050dea89ce0e38e1ad3c4cd3,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,2,V5_0077,P0,neutral,experiments/v5_robustness/prompts/P0/system_neutral.txt,experiments/v5_robustness/prompts/P0/task_costly.txt,X,x,v4_0458
