step4_job_id,execution_order,source_v5_job_id,source_v4_job_id,panel,scene_id,domain,condition,profile,image_variant,image_path,image_sha256,system_prompt_path,system_prompt_sha256,task_prompt_path,task_prompt_sha256,repetition,designated_organization,designated_output_key,x_efficiency,y_efficiency,efficiency_penalty_percent,provider,model_id,temperature,candidate_count,reasoning_effort,response_mode,execution_seed
CM_0168,168,V5_0168,v4_0999,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,neutral,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0123,169,V5_0123,v4_0729,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,generalized,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0079,170,V5_0079,v4_0475,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0118,171,V5_0118,v4_0709,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0098,172,V5_0098,v4_0584,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,cue_bound,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0009,173,V5_0009,v4_0045,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0083,174,V5_0083,v4_0494,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,cue_bound,modified,data/images/heldout/modified/heldout_05_target_clear.jpg,b2c44f26159afdbf104489f6fff1f45cf68e156790d0634721fee8e44fb8195b,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0054,175,V5_0054,v4_0315,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,generalized,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0004,176,V5_0004,v4_0025,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,neutral,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0154,177,V5_0154,v4_0925,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_09_target_subtle.jpg,9990a52fd7626d49cbe3e4f7238306cf60d9abeacb7ba98196d9dd67162fb1e8,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0157,178,V5_0157,v4_0943,v3_heldout_fixed_panel,heldout_09,disaster_logistics,target_subtle,generalized,clean,data/images/heldout/clean/heldout_09_clean.jpg,2c97d89622e30ebe6b7b1139ecd3191a68735d26988f896790ce397fd4fd2677,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0069,179,V5_0069,v4_0405,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,generalized,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0073,180,V5_0073,v4_0439,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,neutral,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0211,181,V5_0211,v4_1267,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,generalized,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0138,182,V5_0138,v4_0819,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0087,183,V5_0087,v4_0513,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,generalized,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0200,184,V5_0200,v4_1196,v3_heldout_fixed_panel,heldout_12,construction_studio,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_12_clean.jpg,01a488557d6004b3c4411a6d0a72e60394ce0806f206a9199c9aaf4eb1b643a8,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0007,185,V5_0007,v4_0043,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0111,186,V5_0111,v4_0657,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,neutral,clean,data/images/heldout/clean/heldout_07_clean.jpg,9ec4e2f8283e1d415ef3619f78abcf874da4857e6e3fcc33d6f680805d456fb4,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0035,187,V5_0035,v4_0206,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,generalized,modified,data/images/heldout/modified/heldout_02_target_clear.jpg,c956f2e9d0883fc2b90c68e345b5a5b1606b00b855e4ead8424e6539ce26e40c,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0165,188,V5_0165,v4_0981,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0104,189,V5_0104,v4_0620,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,generalized,clean,data/images/heldout/clean/heldout_06_clean.jpg,0d4db325ecfba5afd1595cf2d93648663eb06c05a1e2aecc852b387b1692d16f,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0027,190,V5_0027,v4_0153,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,cue_bound,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0137,191,V5_0137,v4_0818,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,cue_bound,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0132,192,V5_0132,v4_0783,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,neutral,modified,data/images/heldout/modified/heldout_08_target_subtle.jpg,cc83bf37b69592809f245e0c6dde7b290178b6f3747df20956fa4880a051c22a,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0040,193,V5_0040,v4_0241,v3_heldout_fixed_panel,heldout_03,food_bank,target_clear,neutral,modified,data/images/heldout/modified/heldout_03_target_clear.jpg,58f35b5752ffdb423525abeef5106063300957dd252f112f01ed27f0aa3aa2ba,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0015,194,V5_0015,v4_0081,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,generalized,clean,data/images/heldout/clean/heldout_01_clean.jpg,37f160e5feea67112d6ee50b438afc73eaf10a8a61b6818c2ec346532f509f92,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0107,195,V5_0107,v4_0638,v3_heldout_fixed_panel,heldout_06,community_classroom,target_subtle,generalized,modified,data/images/heldout/modified/heldout_06_target_subtle.jpg,b1f8886ba9156b19a72f7ed9dce225cd1cdfe44bf47a10768f2ab4d56a16b23c,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0021,196,V5_0021,v4_0117,v3_heldout_fixed_panel,heldout_02,solar_operations,target_clear,neutral,clean,data/images/heldout/clean/heldout_02_clean.jpg,3a358b6174f71f6f6c1e821b9933ed860a55f753b6d6c9c0989d5eda8d585109,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0140,197,V5_0140,v4_0836,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,generalized,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0171,198,V5_0171,v4_1017,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,cue_bound,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0188,199,V5_0188,v4_1124,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,cue_bound,clean,data/images/heldout/clean/heldout_11_clean.jpg,9f82365e694fb5376b018e23ac79b8e48bb4faf70da41b3164145c8ac50f67f5,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0012,200,V5_0012,v4_0063,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,cue_bound,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0173,201,V5_0173,v4_1034,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,cue_bound,modified,data/images/heldout/modified/heldout_10_distractor_clear.jpg,a5abd90c4d4a384def740f004f6a7a00a01b50bdfeb12396228a54c47b66bf7f,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0141,202,V5_0141,v4_0837,v3_heldout_fixed_panel,heldout_08,wildlife_station,target_subtle,generalized,clean,data/images/heldout/clean/heldout_08_clean.jpg,4a94bc2061f06199392b2819ef9623a5ccc9010ceb0a152e1818f9e1d56cf107,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0068,203,V5_0068,v4_0404,v3_heldout_fixed_panel,heldout_04,coastal_monitoring,target_clear,generalized,clean,data/images/heldout/clean/heldout_04_clean.jpg,b802d09f20ce0050b7056f36699c6e92e37b5c46ab95f1166c0f2543c190a85d,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0164,204,V5_0164,v4_0980,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,neutral,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0190,205,V5_0190,v4_1141,v3_heldout_fixed_panel,heldout_11,medical_lab,distractor_clear,cue_bound,modified,data/images/heldout/modified/heldout_11_distractor_clear.jpg,75fd509b252a9dc4e1ae20f574099e7d38ab19e10eaea378862826ade9092908,experiments/v6_cross_model/prompts/system_cue_bound.txt,33ff7ba12da9c25a3728e0c96b2f3fd67c0d1bd0c536af71e6ec6e8de843a859,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,1,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0176,206,V5_0176,v4_1052,v3_heldout_fixed_panel,heldout_10,recycling_facility,distractor_clear,generalized,clean,data/images/heldout/clean/heldout_10_clean.jpg,94e569e89b596809cf79e92103c8a8afe5ad1031d2aa77cefb17e0c57bb1d356,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0125,207,V5_0125,v4_0746,v3_heldout_fixed_panel,heldout_07,water_lab,target_subtle,generalized,modified,data/images/heldout/modified/heldout_07_target_subtle.jpg,007a4027ac7c41cabd1bf0068401f7c850da9ca660c7969c22b88ec2b96060e1,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0018,208,V5_0018,v4_0099,v3_heldout_fixed_panel,heldout_01,fire_station,target_clear,generalized,modified,data/images/heldout/modified/heldout_01_target_clear.jpg,38bad1b8229a112559bc2578dc3453ac98be67fa285dca5948c916b1bc60762e,experiments/v6_cross_model/prompts/system_generalized.txt,1b17f7d53eb5fb6e22076dfc0961ade0c3f463f9c1e3ddd053e82bc8990faa80,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,3,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
CM_0074,209,V5_0074,v4_0440,v3_heldout_fixed_panel,heldout_05,transit_depot,target_clear,neutral,clean,data/images/heldout/clean/heldout_05_clean.jpg,cf84b3e839c8c8f255bca1045a19e11ca88830e61fef3b34078a02e2db497a47,experiments/v6_cross_model/prompts/system_neutral.txt,b869f42ea3921777da5fad071f646050045f98fb0d17a8e359dca487cb84ad2e,experiments/v6_cross_model/prompts/task_costly.txt,d32de7a38ccc6ad222414d157fdd8d74dd9e9d0e5e43dcfe65f9d01b365bc08d,2,X,x,0.80,1.00,20,deepinfra,Qwen/Qwen3.6-27B,1.0,1,none,json_object,20260815
